code,title
IAR3118,IAR3118 Interior architecture studio 6
IAR3303,IAR3303 Folio and reflection
IAR3401,IAR3401 Interior architecture history and theory
IAR3501,IAR3501 Studies in interior architecture
IAR4117,IAR4117 Interior architecture studio 7
IAR4118,IAR4118 Interior architecture studio 8
IAR4119,IAR4119 Interior architecture studio 7
IAR4120,IAR4120 Interior architecture design research project
IAR4406,IAR4406 Industrial experience
IAR4500,IAR4500 Research: questions and processes
IAR4501,IAR4501 Interior architecture design research documentation
IBL2030,IBL2030 Industry based learning: Science
IDE1502,IDE1502 Modelmaking and workshop practice
IDE1602,IDE1602 Product drawing
IDE1802,IDE1802 Materials and manufacturing 1
IDE2113,IDE2113 Industrial design studio 3
IDE2114,IDE2114 Industrial design studio 4
IDE2120,IDE2120 Designing for sustainability
IDE2211,IDE2211 Engineering drawing
IDE2303,IDE2303 Ergonomics
IDE2701,IDE2701 Product interface design
IDE2810,IDE2810 Furniture 1
IDE2811,IDE2811 Mechanics and electronics for industrial design
IDE3115,IDE3115 Industrial design studio 5
IDE3116,IDE3116 Industrial design studio 6
IDE3812,IDE3812 Mobility design 1
IDE3813,IDE3813 Mobility design 2
IDE3814,IDE3814 Materials and manufacturing 2
IDE3815,IDE3815 Furniture design 2
IDE4117,IDE4117 Industrial design studio 7 (major project 1)
IDE4118,IDE4118 Industrial design studio 8 (major project 2)
IDE4809,IDE4809 Mobility design 3
IDN1001,IDN1001 Industrial design studio 1
IDN1002,IDN1002 Industrial design studio 2
IDN2001,IDN2001 Industrial design studio 3
IDN2101,IDN2101 Concept art for design
IDN2102,IDN2102 Service design studio
IDN3001,IDN3001 Industrial design studio 4
IDN3002,IDN3002 Industrial design studio 5
IDN4001,IDN4001 Major project (industrial design) part 1
IDN4002,IDN4002 Major project (industrial design) part 2
IDN4406,IDN4406 Industry placement for design
IMM2011,IMM2011 Basic immunology: The body's defence system
IMM2022,IMM2022 Immunology in health and disease
IMM3031,IMM3031 Molecular and cellular immunology
IMM3042,IMM3042 Clinical immunopathology
IMM3051,IMM3051 Principles of applied immunology
IMM3062,IMM3062 Clinical and research laboratory immunology
IMM3802,IMM3802 Essentials of applied immunology
IMM3990,IMM3990 Immunology in action research project
IPE1011,IPE1011 Foundations of health in primary clinical care
IRD5000,IRD5000 Master of biomedical science (Part 1): Monash Institute of Medical Research
JWL1311,JWL1311 Contemporary jewellery practice 1
JWL1312,JWL1312 Contemporary jewellery practice 2
JWL2313,JWL2313 Contemporary jewellery practice 3
JWL2314,JWL2314 Contemporary jewellery practice 4
LAW1111,LAW1111 Foundations of law
LAW1112,LAW1112 Public law and statutory interpretation
LAW1113,LAW1113 Torts
LAW1114,LAW1114 Criminal law 1
LAW2001,LAW2001 Law in professional contexts
LAW2101,LAW2101 Contract A
LAW2102,LAW2102 Contract B
LAW2111,LAW2111 Constitutional law
LAW2112,LAW2112 Property A
LAW3111,LAW3111 Equity
LAW3112,LAW3112 Corporations law
LAW3402,LAW3402 Property B
LAW4104,LAW4104 Australian banking law
LAW4108,LAW4108 Constitutional law of Malaysia
LAW4112,LAW4112 Advanced constitutional law
LAW4113,LAW4113 Current problems in criminal law
LAW4115,LAW4115 Environmental law
LAW4119,LAW4119 Contemporary workplace relations law
LAW4121,LAW4121 Insurance law
LAW4122,LAW4122 International law
LAW4126,LAW4126 Asian legal systems
LAW4127,LAW4127 Collective labour rights
LAW4129,LAW4129 Law and discrimination
LAW4130,LAW4130 Law and social theory
LAW4132,LAW4132 Law of employment
LAW4137,LAW4137 Legal philosophy
LAW4140,LAW4140 Media law 2
LAW4153,LAW4153 Comparative European legal systems
LAW4155,LAW4155 International human rights
LAW4156,LAW4156 Conflict of laws - private international law
LAW4158,LAW4158 Indigenous peoples and the law
LAW4159,LAW4159 International business transactions
LAW4160,LAW4160 Negotiation and conflict resolution
LAW4161,LAW4161 Introduction to European Union law
LAW4162,LAW4162 Family property and financial disputes
LAW4163,"LAW4163 Parents, children and the state"
LAW4164,LAW4164 International refugee law and practice
LAW4165,LAW4165 Comparative constitutions and rights
LAW4170,LAW4170 Trusts
LAW4172,LAW4172 Human rights in Australian law
LAW4173,LAW4173 Research unit A
LAW4174,LAW4174 Research unit B
LAW4177,LAW4177 Introduction to family law
LAW4179,LAW4179 International commercial arbitration
LAW4180,"LAW4180 International law of the sea and maritime security: Pirates, poachers, people smugglers & terrorists"
LAW4184,LAW4184 International criminal law
LAW4189,LAW4189 Comparative criminal law
LAW4190,LAW4190 Construction law: Principles and practice
LAW4193,LAW4193 Biotechnology and the law
LAW4196,LAW4196 Consumer law
LAW4197,"LAW4197 Current issues in Indigenous rights: International, comparative and regional perspectives"
LAW4198,LAW4198 Australian commercial law
LAW4199,LAW4199 International laws of armed conflict
LAW4214,LAW4214 Supervised research paper
LAW4219,LAW4219 The law of financial transactions
LAW4225,LAW4225 Non-adversarial justice
LAW4227,LAW4227 Criminal investigation law and procedure
LAW4230,LAW4230 Animal law
LAW4242,LAW4242 Introduction to transitional justice
LAW4243,LAW4243 Tax policy
LAW4244,LAW4244 Construction law (dispute resolution)
LAW4249,"LAW4249 Environmental activism, ecoterrorism and the law"
LAW4250,LAW4250 The global lawyer
LAW4252,LAW4252 Chinese legal institutions and laws
LAW4301,LAW4301 Advanced torts
LAW4302,LAW4302 The law of public listed companies
LAW4303,LAW4303 Litigation and dispute resolution
LAW4304,"LAW4304 Forensic evidence: Law, science, medicine and technology"
LAW4306,LAW4306 Sentencing and sanctions
LAW4308,LAW4308 Restitution
LAW4309,LAW4309 Lawyers ethics in practice
LAW4310,LAW4310 Trial practice and advocacy
LAW4311,LAW4311 Succession law
LAW4312,LAW4312 Legal issues in medicine
LAW4313,LAW4313 International environmental law
LAW4316,LAW4316 Media law 1
LAW4318,LAW4318 Competition law
LAW4322,LAW4322 Advanced taxation law
LAW4323,LAW4323 Evidence
LAW4327,LAW4327 Honours thesis
LAW4328,LAW4328 Professional practice
LAW4329,LAW4329 Comparative cyberlaw
LAW4330,LAW4330 Family law assistance program: Professional practice
LAW4331,LAW4331 Administrative law
LAW4332,LAW4332 Criminal law and procedure 2
LAW4339,LAW4339 Personal insolvency
LAW4340,LAW4340 Sport and the law
LAW4341,LAW4341 Copyright and designs
LAW4342,"LAW4342 Patents, trade marks and unfair competition"
LAW4343,LAW4343 Sovereignty and globalisation
LAW4484,LAW4484 Malaysian and Singaporean constitutional systems
LAW4516,LAW4516 Comparative perspectives on crime and punishment
LAW4522,LAW4522 Remedies
LAW4523,LAW4523 The judiciary in comparative perspective
LAW4526,LAW4526 World Trade Organisation (WTO) law
LAW4532,LAW4532 Climate change and international law
LAW4533,LAW4533 International and comparative taxation law
LAW4535,LAW4535 International and comparative trade mark law
LAW4536,LAW4536 International and comparative family law
LAW4537,"LAW4537 Public policy, regulation and the law"
LAW4538,"LAW4538 Lawyers, literature and cinema"
LAW4540,LAW4540 Entrepreneurship and the law
LAW4541,LAW4541 Gender and the law
LAW4641,"LAW4641 Intellectual property: Theory, copyright and design"
LAW4644,LAW4644 Comparative remedies
LAW4645,LAW4645 International perspectives on torts law
LAW4646,LAW4646 Sexuality and the law
LAW4649,LAW4649 Mediation and law: From problem solving to narrative building
LAW4652,LAW4652 Transnational litigation
LAW4653,LAW4653 Privacy and surveillance in an information age: Comparative law perspectives
LAW4654,LAW4654 Law and liberty
LAW4655,LAW4655 Comparative issues in patent law
LAW4656,"LAW4656 Varieties of the secular: Law, religion, and social change"
LAW4659,LAW4659 Game theory and the law
LAW4660,LAW4660 Regulating relationships and families
LAW4662,LAW4662 Air and space law
LAW4663,LAW4663 International environmental governance
LAW4664,LAW4664 Comparative dispute resolution
LAW4665,LAW4665 Comparative cybercrime
LAW4666,LAW4666 European human rights law
LAW4667,LAW4667 Human dignity in comparative perspective
LAW4668,LAW4668 International investment law
LAW4669,LAW4669 Humans rights and the European Union
LAW4670,LAW4670 Introduction to Islamic law
LAW4671,LAW4671 Private investment law
LAW4673,LAW4673 European and international monetary law
LAW4674,"LAW4674 Freedom of speech: Law, theory and policy"
LAW4675,LAW4675 International and comparative insolvency law
LAW4676,LAW4676 Judgment and decision-making
LAW4677,LAW4677 International information and media law
LAW4678,LAW4678 International criminal justice
LAW4679,LAW4679 The law of climate change
LAW4680,LAW4680 Australian corporations law
LAW4681,LAW4681 Global economic law
LAW4682,LAW4682 Contemporary issues in international sports law
LAW4683,LAW4683 EU external relations: Law and policy
LAW4684,LAW4684 Comparative indigenous rights
LAW4685,LAW4685 International and transnational law and the green economy
LAW4686,"LAW4686 Contemporary issues in public policy, regulation and the law"
LAW4687,"LAW4687 Human trafficking, modern slavery and the law"
LAW4688,LAW4688 Comparative commercial transactions law
LAW4689,LAW4689 International humanitarian law
LAW4690,LAW4690 Human rights and migration in comparative perspective
LAW4701,LAW4701 Commercial transactions
LAW4702,LAW4702 Competition and consumer law
LAW4703,LAW4703 Introduction to intellectual property
LAW4704,LAW4704 Taxation law
LAW4801,LAW4801 Research project
LAW4803,LAW4803 Clinical placement
LAW4805,LAW4805 Mooting and advocacy competition
LAW4806,LAW4806 Jessup moot competition
LAW4807,LAW4807 Vis arbitration moot
LAW4808,LAW4808 Law Review editorship 1
LAW4809,LAW4809 Law Review editorship 2
LAW4810,LAW4810 Work integrated learning project
LAW4811,LAW4811 In-house clinical placement
LAW5000,LAW5000 Australian legal reasoning and methods
LAW5001,LAW5001 Principles of criminal law and procedure
LAW5002,LAW5002 Principles of contract law A
LAW5003,LAW5003 Principles of torts
LAW5004,LAW5004 Principles of public law and statutory interpretation
LAW5005,LAW5005 Principles of contract law B
LAW5006,LAW5006 Principles of property law
LAW5007,LAW5007 Principles of constitutional law
LAW5008,LAW5008 Principles of equity
LAW5010,LAW5010 Principles of trusts
LAW5011,LAW5011 Principles of company law
LAW5012,LAW5012 Principles of evidence
LAW5013,LAW5013 Principles of litigation and dispute resolution
LAW5014,LAW5014 Principles of administrative law
LAW5015,LAW5015 Ethics in legal practice
LAW5018,LAW5018 Advanced property law
LAW5050,LAW5050 Professional practice (JD)
LAW5052,LAW5052 Professional project
LAW5053,LAW5053 Law Review editorship 1
LAW5054,LAW5054 Law Review editorship 2
LAW5055,LAW5055 Vis arbitration moot
LAW5056,LAW5056 Jessup moot competition
LAW5057,LAW5057 Work integrated learning project
LAW5081,LAW5081 Australian legal process and research
LAW5082,LAW5082 Masters research
LAW5083,LAW5083 Extended research
LAW5084,LAW5084 Minor thesis
LAW5185,LAW5185 Graduate research paper
LAW5301,LAW5301 Copyright
LAW5302,LAW5302 European Union law and policy
LAW5303,LAW5303 Forensic family law
LAW5304,LAW5304 Overview of international human rights law
LAW5305,LAW5305 International trade law
LAW5306,LAW5306 Corporate insolvency
LAW5307,LAW5307 Occupational health and safety
LAW5310,LAW5310 Sentencing
LAW5311,LAW5311 Takeovers
LAW5312,LAW5312 Competition law
LAW5313,LAW5313 Planning and environmental law
LAW5314,LAW5314 International environmental law
LAW5315,LAW5315 Commercial alternative dispute resolution
LAW5316,LAW5316 Trade marks and commercial designations
LAW5317,LAW5317 Principles of privacy and freedom of information
LAW5318,LAW5318 International aspects of intellectual property
LAW5319,LAW5319 Law of employee relations
LAW5320,LAW5320 Local government law
LAW5321,LAW5321 Protecting commercial innovation: Patents and trade secrets
LAW5322,LAW5322 Superannuation law and practice
LAW5323,LAW5323 Collective labour rights
LAW5325,LAW5325 Defamation law
LAW5326,LAW5326 Comparative European legal systems
LAW5327,LAW5327 International human rights
LAW5328,LAW5328 International business transactions
LAW5330,LAW5330 International refugee law and practice
LAW5331,LAW5331 Comparative constitution and rights
LAW5332,LAW5332 International commercial arbitration
LAW5333,LAW5333 Comparative criminal law
LAW5334,"LAW5334 Psychiatry, psychology and law"
LAW5335,LAW5335 Contemporary problems in the administration of criminal justice
LAW5338,LAW5338 International humanitarian law
LAW5339,LAW5339 Technology contracts and licensing law
LAW5340,LAW5340 Intellectual property
LAW5341,LAW5341 Trade mark practice
LAW5343,"LAW5343 Privacy and surveillance: Law, policy and governance"
LAW5344,LAW5344 Negotiation: Essential skills for dispute resolution
LAW5345,LAW5345 Business and human rights
LAW5346,LAW5346 Design law and practice
LAW5347,LAW5347 Consumer policy and regulation
LAW5348,LAW5348 Indigenous rights and international law
LAW5350,LAW5350 Principles of taxation
LAW5351,LAW5351 Comparative competition law
LAW5352,LAW5352 Electronic workplace law
LAW5353,LAW5353 Cybercrime
LAW5354,LAW5354 International criminal justice
LAW5355,LAW5355 Advocacy
LAW5356,LAW5356 Corporate and white collar crime
LAW5357,LAW5357 Corporate governance and directors' duties
LAW5358,LAW5358 Current issues in workplace law
LAW5359,LAW5359 International human rights law and women
LAW5361,"LAW5361 Foundations of regulation: Policy, principles and practice"
LAW5362,LAW5362 Regulatory methods
LAW5363,LAW5363 Regulatory performance: Evaluating what works
LAW5364,"LAW5364 Economic, social and cultural rights and international law"
LAW5365,LAW5365 Terrorism and human rights
LAW5366,LAW5366 International banking and finance: Law and practice
LAW5367,"LAW5367 Energy law, regulation and policy"
LAW5370,LAW5370 Discrimination law and human rights at work
LAW5374,LAW5374 Federal labour law
LAW5375,LAW5375 Arbitration of international commercial disputes
LAW5376,LAW5376 International criminal law: Procedural and practical aspects
LAW5380,LAW5380 International human rights law and development
LAW5381,LAW5381 Human rights advocacy: Australian law and practice
LAW5382,LAW5382 Principles of environmental law
LAW5383,LAW5383 International refugee law and human rights
LAW5384,LAW5384 International investment law
LAW5385,LAW5385 Corporate finance law
